Duration,Sales,Commision,Age,Type_Travel Agency,Distribution_Online,Agency_encoded,Product_encoded,Destination_encoded,Claim
0.030303030303030304,0.22123893805309736,0.26738491674828596,0.32941176470588235,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.2878787878787879,0.4424778761061947,0.48775710088148866,0.5411764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.022727272727272728,0.28761061946902655,0.21253672869735551,0.3176470588235294,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.08333333333333334,0.4351032448377581,0.33496571988246815,0.3176470588235294,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.4393939393939394,0.9144542772861357,0.732615083251714,0.27058823529411763,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,1
0.14393939393939395,0.38348082595870203,0.4191968658178256,0.47058823529411764,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.21212121212121213,0.4424778761061947,0.48775710088148866,0.38823529411764707,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.14393939393939395,0.33185840707964603,0.24926542605288932,0.2588235294117647,0.0,1.0,1.0,1.0,0.6513933547695605,1
0.32575757575757575,0.6194690265486725,0.693437806072478,0.5058823529411764,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.33333333333333337,0.5752212389380531,0.4510284035259549,0.5882352941176471,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.20454545454545456,0.32448377581120946,0.35063663075416257,0.4588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.14393939393939395,0.6489675516224189,0.7277179236043095,0.4823529411764706,0.0,1.0,0.07998469787264566,0.064448940060803,0.08396946564885496,0
0.045454545454545456,0.2359882005899705,0.16944172380019587,0.3176470588235294,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.05303030303030303,0.2654867256637168,0.28207639569049947,0.6235294117647059,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.12121212121212122,0.4941002949852507,0.38393731635651324,0.23529411764705882,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.4772727272727273,0.4424778761061947,0.48775710088148866,0.8941176470588235,1.0,0.0,0.1001131221719457,0.08882189239332097,0.06779661016949153,0
0.045454545454545456,0.7853982300884955,0.6253672869735554,0.38823529411764707,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.030303030303030304,0.2359882005899705,0.16944172380019587,0.7647058823529411,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.1590909090909091,0.918141592920354,0.7355533790401567,0.4,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.18181818181818182,0.471976401179941,0.3653281096963761,0.8705882352941177,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.10606060606060606,0.5752212389380531,0.6420176297747306,0.4588235294117647,0.0,1.0,0.07998469787264566,0.12148231686901972,0.047261009667024706,0
0.13636363636363635,0.855457227138643,0.9676787463271304,0.5647058823529412,0.0,1.0,0.07998469787264566,0.12148231686901972,0.09734513274336283,0
0.06818181818181818,0.2949852507374631,0.21841332027424093,0.4823529411764706,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.29545454545454547,0.32448377581120946,0.35063663075416257,0.3411764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.03787878787878788,0.2359882005899705,0.16944172380019587,0.3411764705882353,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.07575757575757576,0.32448377581120946,0.35063663075416257,0.7764705882352941,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.38636363636363635,0.32448377581120946,0.35063663075416257,0.4235294117647059,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.06818181818181818,0.6637168141592921,0.7448579823702253,0.5294117647058824,0.0,1.0,0.07998469787264566,0.12148231686901972,0.09734513274336283,1
0.045454545454545456,0.33185840707964603,0.24926542605288932,0.5058823529411764,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.10606060606060606,0.38348082595870203,0.4191968658178256,0.5294117647058824,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.5378787878787878,0.855457227138643,0.9676787463271304,0.32941176470588235,0.0,1.0,0.07998469787264566,0.12148231686901972,0.09734513274336283,0
0.0,0.32448377581120946,0.35063663075416257,0.4,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.06818181818181818,0.38348082595870203,0.4191968658178256,0.7411764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.07575757575757576,0.5899705014749262,0.4632713026444662,0.6470588235294118,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.08333333333333334,0.39085545722713866,0.29823702252693435,0.4823529411764706,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.8787878787878788,0.2654867256637168,0.28207639569049947,0.4588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.015151515151515152,0.32448377581120946,0.35063663075416257,0.4235294117647059,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.09090909090909091,0.2359882005899705,0.16944172380019587,0.24705882352941178,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.045454545454545456,0.523598820058997,0.40842311459353575,0.3411764705882353,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.12878787878787878,0.855457227138643,0.9676787463271304,0.3529411764705882,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0738255033557047,0
0.2878787878787879,0.4424778761061947,0.48775710088148866,0.7411764705882353,1.0,0.0,0.1001131221719457,0.08882189239332097,0.06779661016949153,0
0.29545454545454547,0.38348082595870203,0.4191968658178256,0.6352941176470588,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.030303030303030304,0.2654867256637168,0.28207639569049947,0.3529411764705882,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.5151515151515151,0.5899705014749262,0.6591576885406465,0.24705882352941178,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.030303030303030304,0.19911504424778761,0.13907933398628794,0.32941176470588235,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.48484848484848486,0.9365781710914454,0.7512242899118512,0.7058823529411764,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.03787878787878788,0.6637168141592921,0.7448579823702253,0.49411764705882355,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0738255033557047,0
0.10606060606060606,0.6423303834808259,0.5068560235063664,0.5529411764705883,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.015151515151515152,0.22123893805309736,0.26738491674828596,0.7764705882352941,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.06060606060606061,0.2949852507374631,0.21841332027424093,0.4235294117647059,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.07575757575757576,0.5162241887905604,0.5734573947110676,0.6941176470588235,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.29545454545454547,0.48672566371681414,0.5391772771792361,0.5176470588235293,0.0,1.0,0.07998469787264566,0.064448940060803,0.12692307692307692,0
0.13636363636363635,0.4941002949852507,0.38393731635651324,0.8,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.06060606060606061,0.33185840707964603,0.24926542605288932,0.4823529411764706,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.10606060606060606,0.5162241887905604,0.5734573947110676,0.5529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.3106060606060606,0.4941002949852507,0.38393731635651324,0.3411764705882353,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.11363636363636365,0.45722713864306785,0.5808031341821743,0.43529411764705883,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.11363636363636365,0.32448377581120946,0.35063663075416257,0.44705882352941173,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.05303030303030303,0.2728613569321534,0.20029382957884426,0.43529411764705883,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.26515151515151514,0.32448377581120946,0.35063663075416257,0.6235294117647059,0.0,1.0,0.07998469787264566,0.064448940060803,0.12692307692307692,0
0.07575757575757576,0.39823008849557523,0.30411361410381976,0.29411764705882354,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.030303030303030304,0.22123893805309736,0.26738491674828596,0.4235294117647059,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.09848484848484848,0.2949852507374631,0.21841332027424093,0.49411764705882355,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.030303030303030304,0.6637168141592921,0.5244857982370226,0.6,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.06060606060606061,0.25073746312684364,0.18168462291870713,0.8823529411764706,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.49242424242424243,0.4941002949852507,0.38393731635651324,0.3764705882352941,0.0,1.0,1.0,0.48527082673424143,0.6513933547695605,0
0.07575757575757576,0.4941002949852507,0.38393731635651324,0.2823529411764706,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.045454545454545456,0.32448377581120946,0.35063663075416257,0.6470588235294118,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.09848484848484848,0.32448377581120946,0.35063663075416257,0.44705882352941173,0.0,1.0,0.07998469787264566,0.064448940060803,0.12692307692307692,0
0.08333333333333334,0.39823008849557523,0.30411361410381976,0.3764705882352941,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.12121212121212122,0.04749262536873156,0.028893241919686573,0.5647058823529412,0.0,1.0,0.0,0.0,0.0,0
0.9166666666666667,0.20811209439528022,0.21547502448579825,0.5647058823529412,0.0,1.0,0.0,0.0,0.0,0
0.015151515151515152,0.07300884955752213,0.05827619980411361,0.5647058823529412,0.0,1.0,0.0,0.0,0.0,0
0.08333333333333334,0.612094395280236,0.4818805093046033,0.4117647058823529,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.4772727272727273,0.5162241887905604,0.5734573947110676,0.5647058823529412,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.03787878787878788,0.2359882005899705,0.16944172380019587,0.4588235294117647,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.3181818181818182,0.32448377581120946,0.35063663075416257,0.5411764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.17647058823529413,0
0.16666666666666669,0.38348082595870203,0.4191968658178256,0.43529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.19696969696969696,0.38348082595870203,0.4191968658178256,0.5647058823529412,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.08333333333333334,0.5752212389380531,0.4510284035259549,0.27058823529411763,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.26515151515151514,0.7005899705014749,0.555337904015671,0.36470588235294116,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.05303030303030303,0.6637168141592921,0.7448579823702253,0.3529411764705882,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0738255033557047,0
0.09090909090909091,0.32448377581120946,0.35063663075416257,0.7764705882352941,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.03787878787878788,0.40929203539823006,0.31341821743388837,0.29411764705882354,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.13636363636363635,0.32448377581120946,0.35063663075416257,0.5294117647058824,0.0,1.0,0.07998469787264566,0.064448940060803,0.12692307692307692,0
0.022727272727272728,0.2654867256637168,0.28207639569049947,0.5764705882352941,0.0,1.0,0.07998469787264566,0.064448940060803,0.17647058823529413,0
0.045454545454545456,0.3613569321533923,0.27375122428991183,0.44705882352941173,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.09090909090909091,0.35398230088495575,0.26738491674828596,0.6352941176470588,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.3560606060606061,0.7374631268436578,0.8305582761998042,0.36470588235294116,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.6590909090909091,0.7765486725663716,0.6180215475024486,0.49411764705882355,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.07575757575757576,0.38348082595870203,0.4191968658178256,0.3176470588235294,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.6818181818181819,0.6489675516224189,0.7277179236043095,0.7294117647058823,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.7651515151515151,0.5899705014749262,0.6591576885406465,0.6,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.14393939393939395,0.39085545722713866,0.29823702252693435,0.4235294117647059,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.15151515151515152,0.32448377581120946,0.35063663075416257,0.4588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.2196969696969697,0.4277286135693215,0.4422135161606268,0.8588235294117647,1.0,0.0,0.32978440244876234,0.25435360094451004,0.047261009667024706,0
0.08333333333333334,0.5752212389380531,0.4510284035259549,0.2823529411764706,0.0,1.0,1.0,1.0,0.6513933547695605,1
0.06818181818181818,0.0,0.4191968658178256,0.36470588235294116,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.4090909090909091,0.4941002949852507,0.38393731635651324,0.27058823529411763,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.6136363636363636,0.612094395280236,0.4818805093046033,0.3411764705882353,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.09848484848484848,0.93952802359882,0.7536728697355534,0.6235294117647059,0.0,1.0,1.0,0.48527082673424143,0.6513933547695605,0
0.46212121212121215,0.38348082595870203,0.4191968658178256,0.49411764705882355,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.022727272727272728,0.2654867256637168,0.28207639569049947,0.7411764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.17647058823529413,0
0.022727272727272728,0.2654867256637168,0.28207639569049947,0.5176470588235293,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.20454545454545456,0.22050147492625366,0.15670910871694416,0.4823529411764706,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.11363636363636365,0.612094395280236,0.4818805093046033,0.3411764705882353,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.06060606060606061,0.471976401179941,0.3653281096963761,0.29411764705882354,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.08333333333333334,0.5162241887905604,0.5734573947110676,0.7529411764705882,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.015151515151515152,0.3687315634218289,0.7693437806072478,0.5647058823529412,1.0,1.0,0.613832281930178,0.7853725222146275,0.12692307692307692,0
0.4166666666666667,0.855457227138643,0.9676787463271304,0.5764705882352941,0.0,1.0,0.07998469787264566,0.12148231686901972,0.05250596658711217,0
0.06060606060606061,0.4424778761061947,0.48775710088148866,0.4235294117647059,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.13636363636363635,0.5162241887905604,0.5734573947110676,0.8117647058823529,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.09848484848484848,0.5162241887905604,0.5734573947110676,0.7529411764705882,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.07575757575757576,0.855457227138643,0.9676787463271304,0.3176470588235294,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0,0
0.42424242424242425,0.3392330383480826,0.4240940254652301,0.3764705882352941,0.0,1.0,0.053393665158371045,0.12148231686901972,0.05250596658711217,0
0.045454545454545456,0.32448377581120946,0.35063663075416257,0.4823529411764706,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.3560606060606061,0.2581120943952802,0.18805093046033297,0.29411764705882354,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.4166666666666667,0.48672566371681414,0.5391772771792361,0.36470588235294116,0.0,1.0,0.07998469787264566,0.064448940060803,0.12692307692307692,0
0.3712121212121212,0.22123893805309736,0.1571988246816846,0.36470588235294116,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.09848484848484848,0.5899705014749262,0.6591576885406465,0.6588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.33333333333333337,0.9365781710914454,0.7512242899118512,0.29411764705882354,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.08333333333333334,0.4424778761061947,0.48775710088148866,0.6941176470588235,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.06060606060606061,0.523598820058997,0.40842311459353575,0.8352941176470589,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.16666666666666669,0.38348082595870203,0.4191968658178256,0.44705882352941173,0.0,1.0,0.07998469787264566,0.064448940060803,0.3819444444444445,0
0.12878787878787878,0.32448377581120946,0.35063663075416257,0.27058823529411763,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.10606060606060606,0.5162241887905604,0.5734573947110676,0.611764705882353,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.20454545454545456,0.8407079646017699,0.6714005876591577,0.29411764705882354,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.007575757575757576,0.055162241887905604,0.0377081292850147,0.5647058823529412,0.0,1.0,0.0,0.0,0.0,0
0.25,0.38348082595870203,0.4191968658178256,0.7058823529411764,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.2272727272727273,0.48672566371681414,0.5876591576885406,0.5647058823529412,1.0,1.0,0.5135573900728818,0.12148231686901972,0.12692307692307692,0
0.06060606060606061,0.2359882005899705,0.16944172380019587,0.23529411764705882,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.36363636363636365,0.34513274336283184,0.2600391772771792,0.3411764705882353,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.2196969696969697,0.2728613569321534,0.20029382957884426,0.4235294117647059,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.022727272727272728,0.26651917404129793,0.2830558276199804,0.5647058823529412,0.0,1.0,0.0,0.0,0.06779661016949153,0
0.03787878787878788,0.22123893805309736,0.26738491674828596,0.32941176470588235,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.25,0.855457227138643,0.9676787463271304,0.7529411764705882,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.23484848484848486,0.4424778761061947,0.48775710088148866,0.16470588235294117,1.0,0.0,0.1001131221719457,0.08882189239332097,0.06779661016949153,1
0.40151515151515155,0.4424778761061947,0.48775710088148866,0.8470588235294118,1.0,0.0,0.1001131221719457,0.08882189239332097,0.06779661016949153,0
0.14393939393939395,0.2949852507374631,0.21841332027424093,0.3764705882352941,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.10606060606060606,0.4424778761061947,0.48775710088148866,0.4117647058823529,1.0,0.0,0.1001131221719457,0.08882189239332097,0.047261009667024706,0
0.34090909090909094,0.39085545722713866,0.817335945151812,0.43529411764705883,1.0,1.0,0.613832281930178,0.5426210153482881,0.047261009667024706,0
0.045454545454545456,0.2654867256637168,0.28207639569049947,0.6823529411764706,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.25757575757575757,0.4424778761061947,0.48775710088148866,0.43529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.022727272727272728,0.19911504424778761,0.13907933398628794,0.6352941176470588,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.15151515151515152,0.8849557522123894,0.7081292850146915,0.8823529411764706,0.0,1.0,1.0,0.48527082673424143,0.6513933547695605,1
0.11363636363636365,0.32448377581120946,0.35063663075416257,0.43529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.047261009667024706,0
0.1893939393939394,0.5162241887905604,0.5734573947110676,0.44705882352941173,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.6742424242424243,0.32448377581120946,0.35063663075416257,0.47058823529411764,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.09090909090909091,0.2654867256637168,0.28207639569049947,0.5529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.045454545454545456,0.4277286135693215,0.3285994123408423,0.29411764705882354,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.09090909090909091,0.4351032448377581,0.33496571988246815,0.3529411764705882,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.12878787878787878,0.4852507374631268,0.376101860920666,0.2588235294117647,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.16666666666666669,0.7817109144542773,0.6224289911851126,0.5058823529411764,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.12878787878787878,0.5752212389380531,0.4510284035259549,0.47058823529411764,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.06060606060606061,0.4505899705014749,0.34769833496571984,0.3411764705882353,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.4393939393939394,0.3392330383480826,0.25514201762977473,0.3411764705882353,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.1893939393939394,0.855457227138643,0.9676787463271304,0.3764705882352941,0.0,1.0,0.07998469787264566,0.12148231686901972,0.3819444444444445,0
0.11363636363636365,0.32448377581120946,0.35063663075416257,0.6588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.16666666666666669,0.5162241887905604,0.5734573947110676,0.4588235294117647,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.24242424242424243,0.4424778761061947,0.48775710088148866,0.5529411764705883,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.06818181818181818,0.612094395280236,0.4818805093046033,0.3764705882352941,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.17424242424242425,0.6637168141592921,0.7448579823702253,0.6235294117647059,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0738255033557047,0
0.045454545454545456,0.3687315634218289,0.7693437806072478,0.24705882352941178,1.0,1.0,0.613832281930178,0.5426210153482881,0.17647058823529413,0
0.7196969696969697,0.4351032448377581,0.33496571988246815,0.3764705882352941,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.09848484848484848,0.0,0.4191968658178256,0.7529411764705882,0.0,1.0,0.07998469787264566,0.064448940060803,0.05250596658711217,0
0.045454545454545456,0.22123893805309736,0.1571988246816846,0.3411764705882353,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.15151515151515152,0.5973451327433629,0.46963761018609207,0.47058823529411764,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.9166666666666667,0.5457227138643068,0.6077375122428991,0.3764705882352941,0.0,1.0,0.07998469787264566,0.064448940060803,0.0,0
0.045454545454545456,0.4277286135693215,0.3285994123408423,0.4235294117647059,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.030303030303030304,0.2359882005899705,0.16944172380019587,0.6705882352941176,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.11363636363636365,0.9144542772861357,0.732615083251714,0.6235294117647059,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.6439393939393939,0.3392330383480826,0.4240940254652301,0.29411764705882354,0.0,1.0,0.053393665158371045,0.12148231686901972,0.03481012658227848,0
0.08333333333333334,0.4941002949852507,0.38393731635651324,0.611764705882353,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.06818181818181818,0.6637168141592921,0.7448579823702253,0.7411764705882353,0.0,1.0,0.07998469787264566,0.12148231686901972,0.0,0
0.09848484848484848,0.25073746312684364,0.18168462291870713,0.3176470588235294,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.07575757575757576,0.7005899705014749,0.555337904015671,0.5058823529411764,0.0,1.0,1.0,1.0,0.6513933547695605,0
0.06060606060606061,0.5162241887905604,0.5734573947110676,0.3764705882352941,0.0,1.0,0.07998469787264566,0.064448940060803,0.0738255033557047,0
0.5,0.39823008849557523,0.30411361410381976,0.5882352941176471,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
0.26515151515151514,0.2920353982300885,0.555337904015671,0.2823529411764706,1.0,1.0,0.0,0.0,0.047261009667024706,0
0.015151515151515152,0.2654867256637168,0.28207639569049947,0.49411764705882355,0.0,1.0,0.07998469787264566,0.064448940060803,0.06779661016949153,0
0.06818181818181818,0.39823008849557523,0.30411361410381976,0.4117647058823529,0.0,1.0,1.0,0.8544339096486336,0.6513933547695605,0
